"id","orderid","productid","qty","unit_price","price"
70446610,10204,2,1,9375,9375
70446611,10204,4,1,5625,5625
70446612,10205,3,1,7500,7500
70446613,10205,4,1,5625,5625
70446614,10206,2,2,9375,18750
70446615,10206,4,3,5625,16875
70446616,10206,1,1,1875,1875
70446617,10207,2,2,9375,18750
70446618,10207,4,2,5625,11250
70446619,10207,1,1,1875,1875
70446620,10208,2,1,9375,9375
70446621,10208,4,3,5625,16875
70446622,10208,5,1,1250,1250
70446623,10209,2,1,9375,9375
70446624,10209,4,1,5625,5625
70446625,10210,3,1,7500,7500
70446626,10210,2,1,9375,9375
70446627,10211,2,1,9375,9375
70446628,10212,2,2,9375,18750
70446629,10212,4,1,5625,5625
70446630,10212,1,2,1875,3750
70446631,10213,2,1,9375,9375
70446632,10214,3,1,7500,7500
70446633,10214,2,1,9375,9375
70446634,10214,4,2,5625,11250
70446635,10214,1,1,1875,1875
70446636,10215,3,1,7500,7500
70446637,10215,2,2,9375,18750
70446638,10215,1,1,1875,1875
70446639,10215,1,1,1875,1875
70446640,10216,3,1,7500,7500
70446641,10217,3,2,7500,15000
70446642,10217,4,1,5625,5625
70446643,10217,5,1,1250,1250
70446644,10218,3,1,7500,7500
70446645,10219,4,1,5625,5625
70446646,10220,4,3,5625,16875
70446647,10221,3,1,7500,7500
70446648,10221,2,2,9375,18750
70446649,10222,3,3,7500,22500
70446650,10222,2,2,9375,18750
70446651,10222,5,1,1250,1250
70446652,10222,1,2,1875,3750
70446653,10223,3,2,7500,15000
70446654,10223,4,1,5625,5625
70446655,10224,4,2,5625,11250
70446656,10225,3,1,7500,7500
70446657,10225,4,3,5625,16875
70446658,10225,5,1,1250,1250
70446659,10226,3,2,7500,15000
70446660,10226,2,2,9375,18750
70446661,10226,4,3,5625,16875
70446662,10227,2,1,9375,9375
70446663,10227,4,1,5625,5625
70446664,10228,3,3,7500,22500
70446665,10228,2,2,9375,18750
70446666,10228,4,1,5625,5625
70446667,10228,5,2,1250,2500
70446668,10228,1,1,1875,1875
70446669,10228,1,2,1875,3750
70446670,10229,3,2,7500,15000
70446671,10230,3,1,7500,7500
70446672,10230,2,1,9375,9375
70446673,10231,3,1,7500,7500
70446674,10231,2,1,9375,9375
70446675,10232,2,2,9375,18750
70446676,10232,4,2,5625,11250
70446677,10232,1,1,1875,1875
70446678,10232,1,1,1875,1875
70446679,10233,3,1,7500,7500
70446680,10233,2,2,9375,18750
70446681,10233,5,1,1250,1250
70446682,10234,3,1,7500,7500
70446683,10234,2,2,9375,18750
70446684,10234,1,1,1875,1875
70446685,10235,3,1,7500,7500
70446686,10236,3,2,7500,15000
70446687,10236,4,1,5625,5625
70446688,10236,1,1,1875,1875
70446689,10237,3,1,7500,7500
70446690,10237,2,1,9375,9375
70446691,10237,4,2,5625,11250
70446692,10237,1,1,1875,1875
70446693,10238,4,2,5625,11250
70446694,10239,3,1,7500,7500
70446695,10239,2,1,9375,9375
70446696,10239,4,2,5625,11250
70446697,10239,5,1,1250,1250
70446698,10240,4,1,5625,5625
70446699,10241,3,2,7500,15000
70446700,10241,2,1,9375,9375
70446701,10241,4,2,5625,11250
70446702,10241,5,2,1250,2500
70446703,10241,1,1,1875,1875
70446704,10242,4,1,5625,5625
70446705,10243,3,3,7500,22500
70446706,10243,2,2,9375,18750
70446707,10243,4,2,5625,11250
70446708,10244,3,1,7500,7500
70446709,10244,2,2,9375,18750
70446710,10244,4,1,5625,5625
70446711,10244,5,1,1250,1250
70446712,10244,1,1,1875,1875
70446713,10245,3,1,7500,7500
70446714,10245,2,1,9375,9375
70446715,10246,4,2,5625,11250
70446716,10247,4,1,5625,5625
70446717,10248,3,1,7500,7500
70446718,10248,4,2,5625,11250
70446719,10248,1,1,1875,1875
70446720,10249,3,2,7500,15000
70446721,10249,1,1,1875,1875
70446722,10250,3,1,7500,7500
70446723,10250,4,2,5625,11250
70446724,10250,1,1,1875,1875
70446725,10251,4,1,5625,5625
70446726,10252,2,2,9375,18750
70446727,10253,2,1,9375,9375
70446728,10254,3,1,7500,7500
70446729,10254,2,1,9375,9375
70446730,10254,5,1,1250,1250
70446731,10255,3,2,7500,15000
70446732,10255,2,1,9375,9375
70446733,10255,1,1,1875,1875
70446734,10256,3,2,7500,15000
70446735,10256,2,3,9375,28125
70446736,10256,4,3,5625,16875
70446737,10256,1,1,1875,1875
70446738,10257,3,3,7500,22500
70446739,10257,2,1,9375,9375
70446740,10257,4,2,5625,11250
70446741,10257,1,2,1875,3750
70446742,10258,3,1,7500,7500
70446743,10258,2,1,9375,9375
70446744,10258,5,1,1250,1250
70446745,10259,3,3,7500,22500
70446746,10259,2,2,9375,18750
70446747,10259,5,1,1250,1250
70446748,10259,1,1,1875,1875
70446749,10259,1,1,1875,1875
70446750,10260,3,1,7500,7500
70446751,10260,2,1,9375,9375
70446752,10261,3,1,7500,7500
70446753,10261,2,1,9375,9375
70446754,10261,4,1,5625,5625
70446755,10262,2,1,9375,9375
70446756,10262,4,1,5625,5625
70446757,10263,3,1,7500,7500
70446758,10264,2,2,9375,18750
70446759,10265,3,1,7500,7500
70446760,10265,2,2,9375,18750
70446761,10265,4,1,5625,5625
70446762,10266,3,1,7500,7500
70446763,10267,2,1,9375,9375
70446764,10267,4,1,5625,5625
70446765,10267,1,1,1875,1875
70446766,10268,3,1,7500,7500
70446767,10269,3,1,7500,7500
70446768,10269,2,1,9375,9375
70446769,10270,2,3,9375,28125
70446770,10270,4,1,5625,5625
70446771,10270,5,1,1250,1250
70446772,10270,1,1,1875,1875
70446773,10271,3,1,7500,7500
70446774,10271,2,1,9375,9375
70446775,10272,3,3,7500,22500
70446776,10272,2,1,9375,9375
70446777,10272,4,2,5625,11250
70446778,10272,1,2,1875,3750
70446779,10273,3,1,7500,7500
70446780,10273,4,2,5625,11250
70446781,10274,3,1,7500,7500
70446782,10275,3,1,7500,7500
70446783,10275,2,1,9375,9375
70446784,10275,4,2,5625,11250
70446785,10276,3,2,7500,15000
70446786,10276,2,1,9375,9375
70446787,10276,4,1,5625,5625
70446788,10276,1,1,1875,1875
70446789,10277,4,3,5625,16875
70446790,10277,1,1,1875,1875
70446791,10278,3,1,7500,7500
70446792,10278,2,3,9375,28125
70446793,10278,4,1,5625,5625
70446794,10278,1,1,1875,1875
70446795,10279,3,1,7500,7500
70446796,10279,2,3,9375,28125
70446797,10279,4,2,5625,11250
70446798,10280,3,2,7500,15000
70446799,10280,2,3,9375,28125
70446800,10280,4,1,5625,5625
70446801,10280,1,1,1875,1875
70446802,10280,1,1,1875,1875
70446803,10281,2,1,9375,9375
70446804,10281,4,1,5625,5625
70446805,10282,2,1,9375,9375
70446806,10282,4,2,5625,11250
70446807,10283,4,3,5625,16875
70446808,10283,5,2,1250,2500
70446809,10284,3,1,7500,7500
70446810,10284,2,2,9375,18750
70446811,10284,1,2,1875,3750
70446812,10285,3,2,7500,15000
70446813,10285,4,2,5625,11250
70446814,10285,1,1,1875,1875
70446815,10285,1,1,1875,1875
70446816,10286,3,3,7500,22500
70446817,10286,5,1,1250,1250
70446818,10287,3,1,7500,7500
70446819,10287,2,1,9375,9375
70446820,10287,4,3,5625,16875
70446821,10287,1,1,1875,1875
70446822,10288,2,1,9375,9375
70446823,10288,4,1,5625,5625
70446824,10289,3,2,7500,15000
70446825,10289,4,1,5625,5625
70446826,10290,3,1,7500,7500
70446827,10290,2,2,9375,18750
70446828,10290,4,2,5625,11250
70446829,10290,5,2,1250,2500
70446830,10291,3,1,7500,7500
70446831,10291,4,1,5625,5625
70446832,10292,3,1,7500,7500
70446833,10293,3,1,7500,7500
70446834,10294,2,1,9375,9375
70446835,10294,1,1,1875,1875
70446836,10295,3,2,7500,15000
70446837,10295,2,1,9375,9375
70446838,10295,4,1,5625,5625
70446839,10295,1,1,1875,1875
70446840,10296,3,1,7500,7500
70446841,10296,2,3,9375,28125
70446842,10296,4,3,5625,16875
70446843,10296,1,1,1875,1875
70446844,10297,3,2,7500,15000
70446845,10297,2,4,9375,37500
70446846,10297,4,3,5625,16875
70446847,10297,5,2,1250,2500
70446848,10297,1,3,1875,5625
70446849,10298,3,1,7500,7500
70446850,10298,2,1,9375,9375
70446851,10298,4,2,5625,11250
70446852,10299,3,3,7500,22500
70446853,10299,2,2,9375,18750
70446854,10299,4,1,5625,5625
70446855,10299,5,3,1250,3750
70446856,10300,3,1,7500,7500
70446857,10300,2,1,9375,9375
70446858,10300,4,2,5625,11250
70446859,10300,1,1,1875,1875
70446860,10301,2,1,9375,9375
70446861,10301,4,2,5625,11250
70446862,10301,1,1,1875,1875
70446863,10302,3,1,7500,7500
70446864,10302,2,1,9375,9375
70446865,10303,2,1,9375,9375
70446866,10304,3,2,7500,15000
70446867,10304,4,2,5625,11250
70446868,10304,1,1,1875,1875
70446869,10304,1,2,1875,3750
70446870,10305,3,1,7500,7500
70446871,10305,4,1,5625,5625
70446872,10306,3,1,7500,7500
70446873,10306,2,1,9375,9375
70446874,10307,3,2,7500,15000
70446875,10307,2,1,9375,9375
70446876,10307,4,1,5625,5625
70446877,10308,3,2,7500,15000
70446878,10308,4,1,5625,5625
70446879,10308,1,1,1875,1875
70446880,10309,4,1,5625,5625
70446881,10310,3,1,7500,7500
70446882,10311,2,1,9375,9375
70446883,10311,4,3,5625,16875
70446884,10311,5,1,1250,1250
70446885,10311,1,1,1875,1875
70446886,10312,2,1,9375,9375
70446887,10313,2,2,9375,18750
70446888,10313,4,1,5625,5625
70446889,10314,3,3,7500,22500
70446890,10314,2,2,9375,18750
70446891,10314,4,2,5625,11250
70446892,10315,4,3,5625,16875
70446893,10315,1,2,1875,3750
70446894,10316,3,2,7500,15000
70446895,10316,2,1,9375,9375
70446896,10316,4,2,5625,11250
70446897,10317,3,1,7500,7500
70446898,10317,2,3,9375,28125
70446899,10317,4,1,5625,5625
70446900,10318,3,1,7500,7500
70446901,10318,2,1,9375,9375
70446902,10318,4,1,5625,5625
70446903,10318,5,1,1250,1250
70446904,10319,3,1,7500,7500
70446905,10319,2,2,9375,18750
70446906,10319,4,1,5625,5625
70446907,10319,1,1,1875,1875
70446908,10320,3,1,7500,7500
70446909,10320,4,1,5625,5625
70446910,10320,5,1,1250,1250
70446911,10321,3,1,7500,7500
70446912,10321,2,2,9375,18750
70446913,10321,4,3,5625,16875
70446914,10322,2,1,9375,9375
70446915,10323,3,1,7500,7500
70446916,10323,4,1,5625,5625
70446917,10323,5,1,1250,1250
70446918,10324,3,1,7500,7500
70446919,10324,2,3,9375,28125
70446920,10324,4,2,5625,11250
70446921,10324,5,2,1250,2500
70446922,10324,1,1,1875,1875
70446923,10324,1,1,1875,1875
70446924,10325,3,2,7500,15000
70446925,10325,4,1,5625,5625
70446926,10325,1,1,1875,1875
70446927,10326,3,2,7500,15000
70446928,10327,3,2,7500,15000
70446929,10327,2,1,9375,9375
70446930,10327,4,2,5625,11250
70446931,10328,3,1,7500,7500
70446932,10328,2,2,9375,18750
70446933,10328,4,2,5625,11250
70446934,10328,5,2,1250,2500
70446935,10328,1,1,1875,1875
70446936,10329,4,1,5625,5625
70446937,10330,3,1,7500,7500
70446938,10330,2,1,9375,9375
70446939,10330,4,1,5625,5625
70446940,10330,5,1,1250,1250
70446941,10331,3,1,7500,7500
70446942,10331,2,2,9375,18750
70446943,10331,4,1,5625,5625
70446944,10332,4,1,5625,5625
70446945,10333,4,1,5625,5625
70446946,10334,3,2,7500,15000
70446947,10334,2,1,9375,9375
70446948,10334,1,1,1875,1875
70446949,10335,3,1,7500,7500
70446950,10335,2,2,9375,18750
70446951,10335,4,2,5625,11250
70446952,10335,1,2,1875,3750
70446953,10336,3,1,7500,7500
70446954,10336,2,1,9375,9375
70446955,10336,4,2,5625,11250
70446956,10336,1,3,1875,5625
70446957,10337,2,1,9375,9375
70446958,10338,3,1,7500,7500
70446959,10338,4,1,5625,5625
70446960,10339,3,1,7500,7500
70446961,10339,2,1,9375,9375
70446962,10339,4,2,5625,11250
70446963,10339,5,1,1250,1250
70446964,10340,2,1,9375,9375
70446965,10340,4,1,5625,5625
70446966,10340,5,1,1250,1250
70446967,10341,3,2,7500,15000
70446968,10341,2,1,9375,9375
70446969,10341,5,1,1250,1250
70446970,10342,2,3,9375,28125
70446971,10342,4,1,5625,5625
70446972,10343,2,1,9375,9375
70446973,10344,2,1,9375,9375
70446974,10345,3,1,7500,7500
70446975,10345,2,2,9375,18750
70446976,10345,4,2,5625,11250
70446977,10345,5,1,1250,1250
70446978,10345,1,1,1875,1875
70446979,10345,1,1,1875,1875
70446980,10346,3,3,7500,22500
70446981,10346,2,3,9375,28125
70446982,10346,4,2,5625,11250
70446983,10346,1,1,1875,1875
70446984,10347,3,2,7500,15000
70446985,10347,2,1,9375,9375
70446986,10347,4,3,5625,16875
70446987,10347,5,1,1250,1250
70446988,10348,2,1,9375,9375
70446989,10349,2,3,9375,28125
70446990,10349,4,1,5625,5625
70446991,10349,1,1,1875,1875
70446992,10350,3,2,7500,15000
70446993,10351,3,1,7500,7500
70446994,10351,2,3,9375,28125
70446995,10351,4,1,5625,5625
70446996,10352,2,1,9375,9375
70446997,10353,3,2,7500,15000
70446998,10353,4,1,5625,5625
70446999,10353,5,1,1250,1250
70447000,10354,4,3,5625,16875
70447001,10354,1,1,1875,1875
70447002,10355,2,1,9375,9375
70447003,10355,4,1,5625,5625
70447004,10355,1,1,1875,1875
70447005,10356,3,2,7500,15000
70447006,10356,4,1,5625,5625
70447007,10357,4,2,5625,11250
70447008,10358,2,1,9375,9375
70447009,10359,3,3,7500,22500
70447010,10359,2,2,9375,18750
70447011,10359,5,1,1250,1250
70447012,10359,1,1,1875,1875
70447013,10360,3,1,7500,7500
70447014,10360,2,2,9375,18750
70447015,10360,4,2,5625,11250
70447016,10360,5,1,1250,1250
70447017,10360,1,1,1875,1875
70447018,10361,3,3,7500,22500
70447019,10361,2,1,9375,9375
70447020,10361,4,1,5625,5625
70447021,10361,1,1,1875,1875
70447022,10362,3,1,7500,7500
70447023,10362,2,3,9375,28125
70447024,10362,4,1,5625,5625
70447025,10362,1,2,1875,3750
70447026,10362,1,1,1875,1875
70447027,10363,2,1,9375,9375
70447028,10364,3,2,7500,15000
70447029,10364,2,3,9375,28125
70447030,10364,4,2,5625,11250
70447031,10364,5,1,1250,1250
70447032,10364,1,2,1875,3750
70447033,10365,3,1,7500,7500
70447034,10365,2,1,9375,9375
70447035,10366,3,2,7500,15000
70447036,10366,2,2,9375,18750
70447037,10366,4,3,5625,16875
70447038,10366,5,1,1250,1250
70447039,10366,1,1,1875,1875
70447040,10367,3,3,7500,22500
70447041,10367,2,2,9375,18750
70447042,10368,3,1,7500,7500
70447043,10368,2,3,9375,28125
70447044,10368,4,1,5625,5625
70447045,10368,5,1,1250,1250
70447046,10368,1,1,1875,1875
70447047,10368,1,1,1875,1875
70447048,10369,3,2,7500,15000
70447049,10370,2,2,9375,18750
70447050,10370,4,3,5625,16875
70447051,10370,1,2,1875,3750
70447052,10371,3,2,7500,15000
70447053,10371,4,2,5625,11250
70447054,10372,3,2,7500,15000
70447055,10372,2,1,9375,9375
70447056,10372,4,1,5625,5625
70447057,10372,5,1,1250,1250
70447058,10373,3,1,7500,7500
70447059,10374,4,1,5625,5625
70447060,10375,2,1,9375,9375
70447061,10376,3,2,7500,15000
70447062,10376,2,1,9375,9375
70447063,10376,4,2,5625,11250
70447064,10376,1,1,1875,1875
70447065,10376,1,2,1875,3750
70447066,10377,3,1,7500,7500
70447067,10378,3,1,7500,7500
70447068,10378,2,1,9375,9375
70447069,10378,5,1,1250,1250
70447070,10379,4,3,5625,16875
70447071,10379,1,1,1875,1875
70447072,10380,3,1,7500,7500
70447073,10380,2,1,9375,9375
70447074,10381,3,2,7500,15000
70447075,10381,5,1,1250,1250
70447076,10382,3,2,7500,15000
70447077,10382,2,3,9375,28125
70447078,10382,5,3,1250,3750
70447079,10382,1,1,1875,1875
70447080,10383,3,2,7500,15000
70447081,10383,2,1,9375,9375
70447082,10383,4,2,5625,11250
70447083,10383,5,1,1250,1250
70447084,10383,1,1,1875,1875
70447085,10383,1,1,1875,1875
70447086,10384,2,1,9375,9375
70447087,10384,4,1,5625,5625
70447088,10385,3,1,7500,7500
70447089,10386,2,2,9375,18750
70447090,10386,4,2,5625,11250
70447091,10386,1,1,1875,1875
70447092,10387,3,2,7500,15000
70447093,10387,2,1,9375,9375
70447094,10387,4,2,5625,11250
70447095,10387,5,1,1250,1250
70447096,10388,2,1,9375,9375
70447097,10388,4,1,5625,5625
70447098,10389,3,2,7500,15000
70447099,10389,4,2,5625,11250
70447100,10390,3,3,7500,22500
70447101,10390,2,2,9375,18750
70447102,10390,4,1,5625,5625
70447103,10390,5,1,1250,1250
70447104,10390,1,2,1875,3750
70447105,10390,1,1,1875,1875
70447106,10391,3,2,7500,15000
70447107,10391,2,2,9375,18750
70447108,10391,5,1,1250,1250
70447109,10391,1,1,1875,1875
70447110,10392,3,2,7500,15000
70447111,10393,3,1,7500,7500
70447112,10393,2,1,9375,9375
70447113,10393,4,1,5625,5625
70447114,10394,3,1,7500,7500
70447115,10394,2,1,9375,9375
70447116,10394,4,2,5625,11250
70447117,10394,1,1,1875,1875
70447118,10395,4,1,5625,5625
70447119,10396,3,1,7500,7500
70447120,10397,3,2,7500,15000
70447121,10397,5,1,1250,1250
70447122,10398,4,1,5625,5625
70447123,10399,3,3,7500,22500
70447124,10399,2,1,9375,9375
70447125,10399,4,1,5625,5625
70447126,10399,1,1,1875,1875
70447127,10400,2,2,9375,18750
70447128,10401,4,2,5625,11250
70447129,10402,3,1,7500,7500
70447130,10402,4,1,5625,5625
70447131,10403,4,1,5625,5625
70447132,10404,3,2,7500,15000
70447133,10405,3,1,7500,7500
70447134,10405,4,1,5625,5625
70447135,10406,2,1,9375,9375
70447136,10407,3,1,7500,7500
70447137,10407,4,1,5625,5625
70447138,10407,1,1,1875,1875
70447139,10408,3,2,7500,15000
70447140,10408,2,1,9375,9375
70447141,10408,4,1,5625,5625
70447142,10409,2,1,9375,9375
70447143,10409,4,2,5625,11250
70447144,10410,2,3,9375,28125
70447145,10411,4,2,5625,11250
70447146,10412,3,1,7500,7500
70447147,10412,2,1,9375,9375
70447148,10412,1,1,1875,1875
70447149,10413,3,2,7500,15000
70447150,10414,2,1,9375,9375
70447151,10414,4,1,5625,5625
70447152,10415,3,1,7500,7500
70447153,10415,4,1,5625,5625
70447154,10416,3,1,7500,7500
70447155,10417,2,2,9375,18750
70447156,10417,4,1,5625,5625
70447157,10417,1,1,1875,1875
70447158,10418,3,2,7500,15000
70447159,10419,3,2,7500,15000
70447160,10419,2,2,9375,18750
70447161,10419,4,2,5625,11250
70447162,10419,5,1,1250,1250
70447163,10420,3,1,7500,7500
70447164,10421,4,1,5625,5625
70447165,10422,3,1,7500,7500
70447166,10422,4,2,5625,11250
70447167,10423,3,2,7500,15000
70447168,10423,2,2,9375,18750
70447169,10423,4,2,5625,11250
70447170,10423,1,1,1875,1875
70447171,10424,2,2,9375,18750
70447172,10424,4,1,5625,5625
70447173,10425,3,1,7500,7500
70447174,10425,2,1,9375,9375
70447175,10426,3,1,7500,7500
70447176,10426,2,1,9375,9375
70447177,10426,4,1,5625,5625
70447178,10426,5,1,1250,1250
70447179,10426,1,1,1875,1875
70447180,10427,3,2,7500,15000
70447181,10427,2,3,9375,28125
70447182,10427,5,1,1250,1250
70447183,10427,1,1,1875,1875
70447184,10427,1,1,1875,1875
70447185,10428,3,2,7500,15000
70447186,10428,2,2,9375,18750
70447187,10428,4,2,5625,11250
70447188,10428,1,1,1875,1875
70447189,10428,1,3,1875,5625
70447190,10429,3,1,7500,7500
70447191,10429,2,1,9375,9375
70447192,10429,5,1,1250,1250
70447193,10430,3,3,7500,22500
70447194,10430,4,2,5625,11250
70447195,10430,1,1,1875,1875
70447196,10431,3,1,7500,7500
70447197,10432,3,2,7500,15000
70447198,10432,2,1,9375,9375
70447199,10432,4,3,5625,16875
70447200,10433,3,2,7500,15000
70447201,10433,2,1,9375,9375
70447202,10433,4,1,5625,5625
70447203,10434,2,3,9375,28125
70447204,10434,4,2,5625,11250
70447205,10434,1,1,1875,1875
70447206,10435,4,5,5625,28125
70447207,10435,1,1,1875,1875
70447208,10436,2,1,9375,9375
70447209,10437,3,3,7500,22500
70447210,10437,2,2,9375,18750
70447211,10437,4,1,5625,5625
70447212,10438,4,1,5625,5625
70447213,10439,3,2,7500,15000
70447214,10439,2,1,9375,9375
70447215,10439,4,3,5625,16875
70447216,10439,5,1,1250,1250
70447217,10439,1,1,1875,1875
70447218,10440,2,1,9375,9375
70447219,10440,4,1,5625,5625
70447220,10441,3,1,7500,7500
70447221,10441,2,3,9375,28125
70447222,10442,2,2,9375,18750
70447223,10442,4,1,5625,5625
70447224,10443,3,2,7500,15000
70447225,10444,2,2,9375,18750
70447226,10445,3,1,7500,7500
70447227,10445,4,1,5625,5625
70447228,10446,3,1,7500,7500
70447229,10446,2,2,9375,18750
70447230,10446,5,1,1250,1250
70447231,10447,2,1,9375,9375
70447232,10448,3,1,7500,7500
70447233,10448,4,1,5625,5625
70447234,10449,3,1,7500,7500
70447235,10450,3,1,7500,7500
70447236,10450,4,3,5625,16875
70447237,10450,5,1,1250,1250
70447238,10451,4,1,5625,5625
70447239,10452,3,1,7500,7500
70447240,10453,3,1,7500,7500
70447241,10453,2,1,9375,9375
70447242,10454,2,1,9375,9375
70447243,10454,4,2,5625,11250
70447244,10454,1,1,1875,1875
70447245,10455,3,1,7500,7500
70447246,10455,2,1,9375,9375
70447247,10455,4,2,5625,11250
70447248,10455,1,2,1875,3750
70447249,10456,3,3,7500,22500
70447250,10456,4,2,5625,11250
70447251,10456,1,1,1875,1875
70447252,10457,4,1,5625,5625
70447253,10458,3,1,7500,7500
70447254,10459,3,3,7500,22500
70447255,10459,2,2,9375,18750
70447256,10459,4,1,5625,5625
70447257,10459,5,1,1250,1250
70447258,10459,1,1,1875,1875
70447259,10460,2,1,9375,9375
70447260,10460,4,1,5625,5625
70447261,10461,3,3,7500,22500
70447262,10461,2,3,9375,28125
70447263,10461,4,2,5625,11250
70447264,10461,5,3,1250,3750
70447265,10461,1,1,1875,1875
70447266,10461,1,1,1875,1875
70447267,10462,3,2,7500,15000
70447268,10462,4,1,5625,5625
70447269,10463,3,1,7500,7500
70447270,10463,2,1,9375,9375
70447271,10463,4,1,5625,5625
70447272,10463,1,1,1875,1875
70447273,10464,3,1,7500,7500
70447274,10465,3,1,7500,7500
70447275,10466,3,2,7500,15000
70447276,10466,2,1,9375,9375
70447277,10466,4,1,5625,5625
70447278,10466,5,1,1250,1250
70447279,10466,1,1,1875,1875
70447280,10467,3,1,7500,7500
70447281,10467,2,2,9375,18750
70447282,10467,1,1,1875,1875
70447283,10468,4,1,5625,5625
70447284,10469,3,1,7500,7500
70447285,10470,3,1,7500,7500
70447286,10470,2,2,9375,18750
70447287,10470,1,1,1875,1875
70447288,10471,3,2,7500,15000
70447289,10471,2,3,9375,28125
70447290,10471,4,1,5625,5625
70447291,10471,5,2,1250,2500
70447292,10471,1,1,1875,1875
70447293,10472,3,1,7500,7500
70447294,10472,2,2,9375,18750
70447295,10472,5,2,1250,2500
70447296,10472,1,1,1875,1875
70447297,10473,3,2,7500,15000
70447298,10473,2,1,9375,9375
70447299,10473,1,1,1875,1875
70447300,10473,1,1,1875,1875
70447301,10474,3,1,7500,7500
70447302,10475,3,2,7500,15000
70447303,10475,2,2,9375,18750
70447304,10475,4,2,5625,11250
70447305,10476,2,1,9375,9375
70447306,10477,3,2,7500,15000
70447307,10477,2,2,9375,18750
70447308,10477,4,1,5625,5625
70447309,10477,5,2,1250,2500
70447310,10478,3,2,7500,15000
70447311,10478,2,3,9375,28125
70447312,10478,4,1,5625,5625
70447313,10478,1,1,1875,1875
70447314,10478,1,1,1875,1875
70447315,10479,3,1,7500,7500
70447316,10479,2,2,9375,18750
70447317,10479,4,1,5625,5625
70447318,10479,1,1,1875,1875
70447319,10480,4,1,5625,5625
70447320,10481,3,3,7500,22500
70447321,10481,2,2,9375,18750
70447322,10481,4,2,5625,11250
70447323,10481,5,1,1250,1250
70447324,10481,1,1,1875,1875
70447325,10481,1,2,1875,3750
70447326,10482,3,2,7500,15000
70447327,10482,2,3,9375,28125
70447328,10482,5,1,1250,1250
70447329,10482,1,2,1875,3750
70447330,10483,3,3,7500,22500
70447331,10483,2,1,9375,9375
